2497,112,175,518,942,700,344,141,71,28,15
40423,7,1,9,7,10,9,8,1,4,14
5042,18533,16554,29478,39950,26896,15648,8377,4535,3181,3412
35586,5,2,2,12,11,16,12,3,3,4
37973,82,75,213,523,603,366,204,96,56,47
31815,983,1283,2508,3521,2262,1149,450,237,117,121
32212,882,773,1284,2107,1609,1090,521,248,147,165
41207,192,151,342,533,357,177,64,33,17,29
27785,22,9,29,98,150,155,102,73,45,29
868,677,1087,2251,2910,1300,559,147,60,10,19
1433,162,180,482,974,830,399,233,82,38,27
33689,21,14,35,107,126,85,25,10,15,10
43323,,1,3,4,18,14,6,5,2,4
421,196,269,666,1234,917,515,209,98,38,19
22537,1140,1522,3506,6964,6498,3556,1393,546,287,161
23135,820,610,1013,1197,779,473,184,97,60,59
7581,138,104,185,402,394,236,98,48,39,30
30826,51,25,87,217,251,325,160,124,76,78
961,296,395,880,1330,652,329,135,42,23,20
50485,,1,1,3,6,5,,,,
33966,188,162,358,755,1001,889,478,266,147,145
2784,238,244,525,961,697,384,122,99,40,23
37413,22,4,11,36,83,139,74,37,17,20
43660,1,,1,,1,1,,,,
35434,933,1395,3591,7644,7681,5168,2392,1044,555,383
43613,,,,1,1,,,,1,
23227,1515,1900,5537,9650,4484,1771,390,130,41,41
30347,10060,12057,25255,27435,10884,4331,1299,550,301,370
48612,642,301,503,539,303,173,81,39,20,25
48012,,,1,,,,,,1,
41405,66,23,57,129,145,160,95,64,54,83
39226,18,5,18,21,43,18,5,2,,4
49335,129,100,223,274,242,104,37,24,11,14
9600,78,50,88,163,236,265,180,97,112,120
33486,222350,391106,483233,260006,77226,27530,7901,3105,1570,3224
28639,8,8,19,58,66,118,61,41,30,37
36305,636,620,1348,2120,1241,513,111,57,26,31
5241,3,2,6,12,21,32,19,10,12,17
2346,184,215,447,806,927,705,497,291,229,228
10261,7,3,10,24,16,23,7,10,5,7
39624,3,,,,1,,,,1,
5266,25,36,94,145,126,65,31,10,9,5
49521,1,,,,,,,,,
12637,976,603,1300,1849,1060,631,183,82,47,46
8966,45,18,48,104,120,76,28,9,7,5
7273,48,90,127,166,157,153,96,92,67,90
3279,17,4,12,30,38,29,9,5,1,2
4189,584,659,1166,1197,723,378,188,89,56,63
30417,7,,1,3,5,7,10,3,9,9
7529,6,1,6,8,11,15,4,2,1,7
31693,6,,1,3,8,8,7,5,4,7
10242,5,1,2,7,6,2,2,4,,5
30100,472,333,639,1117,1608,1243,439,241,149,208
1499,30,10,27,50,65,88,62,34,28,47
30980,5,1,1,9,1,,1,,,1
10711,7812,10464,22046,28266,14165,6703,2411,1105,657,443
1781,95,88,134,258,278,175,100,52,25,32
358,686,1049,2222,2901,1746,1013,433,183,101,77
5060,14946,17358,25127,27564,15956,9795,4766,2309,1413,1607
9656,34341,50061,71350,47464,17087,6556,2346,876,408,396
3270,422,779,1774,2638,1280,695,191,76,41,28
5287,7,4,14,44,49,59,14,7,1,6
48594,1,,1,1,2,,2,,1,1
16914,373,311,617,918,558,340,113,69,38,69
47194,,1,,,,,,,,
22975,10,,5,19,19,17,8,5,2,4
25383,228,173,394,701,393,236,69,26,9,19
35056,4,,3,6,,,,,,1
32190,71,141,352,787,758,365,85,40,14,16
1789,41,72,207,461,384,261,73,36,18,10
21925,628,581,1055,1556,939,497,190,89,55,64
17605,117,2,3,6,12,16,5,2,1,6
1101,523,775,1685,2411,1224,601,215,58,37,15
39200,3,1,6,8,23,26,6,3,3,6
50339,1,,1,,,,,,,
50909,,1,3,4,9,8,,5,1,1
2830,16,9,16,39,53,56,30,6,7,17
4320,202,293,584,924,723,424,242,99,44,21
23425,245,189,321,528,363,238,73,30,17,31
38090,6,,1,6,9,23,6,13,4,8
10012,12328,15615,26531,19567,7512,2912,1008,429,198,228
1469,1112,1496,3558,6576,4621,2575,813,315,135,86
37706,90,30,67,139,120,82,28,21,11,17
6327,50,45,73,160,158,154,88,37,30,17
49454,5,,5,,3,1,,2,2,1
1968,301,497,1024,1556,840,363,191,74,23,19
30922,43,45,123,367,471,293,103,27,18,18
9837,22,28,102,148,78,53,16,12,9,7
1284,29,37,59,150,190,144,66,36,10,8
31845,7671,5856,12250,23432,25048,16476,9911,5731,4170,3429
49320,,,,,,,,,,
39204,39,24,41,66,61,33,24,6,5,8
1231,613,851,1664,2000,998,519,165,59,33,17
38052,148,61,109,127,106,69,18,11,12,14
16566,4,1,2,4,4,17,17,6,6,5
39586,4405,6624,18783,26030,9839,3292,852,242,105,77
6702,146568,146257,194296,187751,105489,65475,34362,16579,9277,8485
36881,5,,2,9,4,3,4,3,,8
20473,797,954,2361,4498,2978,1503,502,282,141,115
37186,18,9,27,45,90,66,35,24,16,23
4149,34,24,51,146,200,228,159,89,83,72
43615,1,,,,1,2,,,,
33083,3,,2,3,6,4,28,1,1,2
35594,3,2,2,7,5,30,1,1,,2
43521,4,7,6,20,16,23,5,2,3,3
41389,45496,57403,99971,70329,23736,8944,3265,1464,699,757
9770,57,13,25,49,54,30,19,12,10,14
31617,60,25,65,127,135,81,25,14,10,7
1192,1010,1653,3456,4889,3506,2090,1100,436,306,182
26251,4,,1,3,7,3,3,1,,1
37939,75,40,100,233,273,174,74,34,34,28
2675,378,350,732,1336,646,312,80,34,16,13
37742,35,18,54,108,157,204,101,83,77,117
13303,14,6,5,20,22,51,23,18,16,16
35800,16,3,26,70,98,106,27,17,9,17
3543,47,36,57,160,188,178,74,45,25,26
49894,,,,1,,,,,,
5930,7,4,6,16,17,18,5,7,5,8
33580,5,3,3,6,8,24,17,7,3,6
31173,23649,34442,57577,38683,12518,4297,1024,360,144,163
3196,66,47,85,175,119,111,22,8,7,10
4138,247,177,331,399,220,119,38,15,10,8
7573,144,110,166,298,402,310,145,61,50,42
2841,489,487,745,1011,726,473,261,172,108,113
2139,46,34,57,130,150,139,58,26,23,23
18365,19,2,14,34,39,48,20,17,15,12
2978,251,508,1063,1053,469,187,99,30,9,12
37614,6583,10182,24784,25490,10137,4390,1220,472,213,179
29355,7,1,1,6,16,33,12,8,10,11
35427,848,1486,3781,7544,6806,3951,1890,890,362,221
1172,3274,5178,8668,7135,2457,839,237,63,30,33
29427,5,1,6,12,5,7,2,3,,5
18061,19,12,20,42,55,33,16,6,6,6
37360,276,186,377,643,499,338,135,68,37,49
29067,6237,12196,30122,37434,15421,6070,1345,477,193,131
216,36,35,89,242,240,207,106,50,28,22
38757,5,1,3,2,12,23,26,13,8,13
41652,1,1,2,5,16,9,2,4,3,
36069,8,1,6,11,27,35,22,14,2,11
31573,138,103,188,324,309,265,148,61,54,42
49429,1,,1,5,12,7,1,2,1,4
40606,9,6,17,24,46,39,5,2,,2
42762,3,,2,9,10,23,8,4,5,3
3918,1752,1484,2592,2951,1550,931,310,197,126,143
3398,18,16,68,141,155,161,76,32,16,16
49398,35,15,25,40,9,5,2,3,1,2
17161,5,2,7,18,31,46,18,13,17,22
41197,3,,4,10,4,19,11,4,2,2
2657,200,150,452,725,422,240,61,26,11,15
43878,126,32,46,113,117,97,36,14,21,32
3540,18,11,21,36,53,62,67,62,59,91
48775,581,460,1030,1802,1039,480,134,56,30,46
43520,1,,,1,4,2,,,,
33606,1249,918,1802,3229,1826,814,218,91,54,47
18303,5,,,2,2,6,11,4,6,6
17004,6,1,4,6,10,9,1,2,3,3
34304,89,47,57,103,82,38,20,8,3,2
40562,4,,2,8,27,21,6,5,1,6
22571,12,,6,12,24,28,9,16,5,5
44178,,,1,,,,,,,
23609,7,,2,5,15,6,3,2,14,11
14837,11836,17579,34588,36514,16239,7065,3183,1411,707,439
32735,231,70,111,253,367,439,99,37,37,48
38959,2962,6196,15811,16981,6944,2893,1023,366,133,126
16752,2,,6,3,1,12,4,1,4,3
10083,4123,7194,11573,8489,3427,1352,439,195,112,90
8134,112,132,318,402,181,123,19,14,5,12
23707,6,1,1,11,13,10,7,5,11,5
1924,288,334,665,658,307,149,41,24,10,6
36515,365,296,672,1313,1633,1087,577,342,205,208
23399,444,483,1190,2635,2637,1271,368,149,75,57
30418,8,,1,7,11,28,25,23,37,28
31144,117,105,230,458,511,381,94,45,22,22
37054,6,,,1,2,7,5,5,,7
43253,1,,,1,1,,,1,,
39191,69,53,126,194,113,48,21,13,11,15
40351,1796,2256,4739,6036,3042,1412,538,278,152,240
31102,32,9,22,63,153,265,77,51,38,37
34243,39,22,36,97,123,81,18,18,10,10
36652,3362,5420,11286,13603,6558,3014,1204,447,207,208
7598,240,415,1078,1855,1587,996,612,272,168,110
32812,7,1,6,13,39,77,26,17,10,4
15111,3,,1,8,4,7,10,4,4,4
36668,5,,1,1,7,19,17,16,5,10
2986,1937,4629,10802,12064,5857,2820,716,285,123,91
33670,6,,4,4,9,13,2,4,33,7
17991,9,3,3,12,12,36,15,15,8,10
43802,1,,,,3,1,,,,
49851,,,,,,,,,,
33828,8,4,6,27,28,17,7,5,32,1
7475,18,13,35,144,235,308,184,107,61,38
14543,598,473,877,1212,900,517,258,136,78,105
37266,250,207,462,499,199,110,37,17,6,7
30145,12,16,11,27,46,36,12,6,7,10
18525,478,377,725,853,475,334,128,66,60,87
35267,732,276,436,1073,436,247,88,35,20,75
49032,1,,,2,5,12,2,,,3
19573,73,92,289,687,857,579,129,50,38,19
30709,17254,16790,18291,10765,3770,1216,387,115,52,325
17359,6,3,9,19,21,20,13,12,8,14
1207,103,158,361,499,306,182,62,29,19,16
36907,4,,,11,6,10,4,6,6,4
8643,16,5,12,27,47,55,26,21,10,20
36654,138,246,734,1447,1020,639,243,105,42,35
2931,148,246,624,919,540,306,113,50,17,24
34077,224,261,535,1083,874,470,170,83,48,42
38889,13421,20484,21982,9459,2466,905,210,77,35,140
38557,2,,1,6,6,4,2,3,,4
30869,453,545,1285,1760,729,298,92,42,28,45
372,12532,14970,17267,11162,3692,1345,311,138,99,94
1889,45482,58854,63160,37274,14845,6234,2933,1225,753,723
50116,,5,4,15,16,21,1,2,3,1
23181,7,,5,3,7,9,1,,2,6
1537,32,35,61,134,130,94,48,24,16,9
24869,6,,8,9,18,25,11,17,8,10
1577,423,863,2095,2149,798,288,66,30,8,13
1958,224,314,545,986,907,583,190,114,33,25
1650,746,932,1665,1762,685,322,123,44,31,24
10934,670,848,1742,2841,1743,865,365,173,99,59
39417,1193,1392,2761,4087,3290,2344,1209,584,241,199
39488,2,,,2,,2,,,,
33372,1867,1605,3855,7765,5252,2157,655,274,150,129
49395,37,38,109,206,217,131,16,10,12,7
22231,17,6,15,42,45,44,10,4,6,5
38808,19,4,14,34,81,136,48,29,12,17
17012,171,133,240,420,489,314,178,88,63,87
13169,103,167,653,1474,1230,670,214,82,33,33
20541,10307,19761,48095,53135,21790,8743,2621,938,417,289
834,4964,5411,10607,17238,11409,5877,1877,767,376,279
33148,80,12,26,71,74,69,23,14,5,9
7659,40,56,106,223,206,129,45,32,16,18
17599,4,,8,3,8,8,6,2,1,4
3533,12,4,9,19,24,32,37,37,60,120
33502,18640,27655,48547,40618,17221,7285,2759,1080,419,384
2926,6677,10888,20833,25599,14431,7640,3132,1276,710,431
23733,3,,1,3,3,9,4,5,4,8
781,5455,7286,11667,7515,2388,841,157,61,23,67
5190,24,7,25,36,60,85,44,27,20,21
24857,13,1,1,5,4,7,5,5,8,7
4486,55,60,121,235,180,125,52,23,7,12
6835,23,11,41,112,170,127,50,30,22,25
873,2016,3180,6479,9762,6148,3469,1531,603,326,221
35629,995,634,1294,2584,3813,3993,2345,1471,1207,1297
37814,209,194,461,869,531,212,58,27,13,21
9503,12,2,7,13,15,31,29,20,17,41
44276,3677,4369,12298,24793,19385,9525,5231,2593,1378,1046
44228,8,1,6,15,7,4,2,3,3,3
30028,11,2,10,14,14,11,7,2,1,3
9351,2,4,4,8,12,6,,,1,4
4240,31,39,58,120,79,51,25,15,5,9
1641,22,13,32,85,171,173,180,154,132,86
48040,1,,,,1,,,1,,
13673,52,79,209,426,718,563,209,75,38,34
43684,8,1,3,7,9,6,1,1,2,4
23781,123,113,247,461,655,550,254,156,97,95
42181,1,,,4,4,15,7,6,4,9
45729,1,,,1,,,,1,1,1
42071,72,33,78,185,281,249,89,49,29,31
39048,3,,1,1,7,6,8,10,5,7
35228,264,362,662,1062,660,313,166,71,33,31
40671,2,1,2,2,2,6,4,3,,1
4472,9462,14189,21201,17148,6673,2777,869,302,189,192
37875,4,,1,11,13,12,3,1,5,4
96,3550,5255,9128,8916,3780,1758,745,292,139,109
35488,5,,2,10,2,1,2,1,1,5
3278,13,10,13,29,52,26,8,3,3,2
5477,12,4,13,11,25,17,6,1,2,11
45731,,,,,,,,,,
38898,5,,2,4,12,57,20,10,4,11
1765,30,25,83,185,302,378,345,255,235,111
4070,50,40,64,160,219,144,40,20,10,12
43264,1,,,1,2,2,,,,
4560,10,2,8,31,39,61,37,24,22,23
38739,31,23,39,126,149,96,23,15,8,10
42966,7,1,4,8,5,7,2,1,1,3
39293,5,1,2,11,20,20,9,11,8,9
20221,536,949,2194,2940,1043,333,76,30,16,12
39049,923,1262,3527,4231,1561,623,198,63,17,33
48010,1,,,1,1,,,,1,
2362,21,9,24,54,60,78,56,58,54,81
40405,70,45,149,405,610,595,144,77,41,55
27573,15,7,23,75,132,193,62,28,20,17
727,63,58,86,124,98,52,22,9,9,8
20009,12,1,3,6,5,15,3,4,2,12
1713,21,22,54,102,121,71,30,19,11,7
36809,5,,1,1,7,16,5,9,8,13
30078,7,2,4,15,14,40,27,23,20,16
22037,10,,2,4,10,9,3,1,2,4
32879,139,104,220,422,553,436,149,80,46,32
49893,967,1213,2886,2019,502,149,28,22,9,10
17739,880,1355,1728,906,329,138,40,23,16,25
31158,379,273,493,685,390,199,57,28,23,19
48992,5,22,34,33,25,12,3,2,2,2
2669,262,242,545,1027,610,299,88,52,17,17
42151,2,4,13,21,14,10,3,,,2
10765,308,376,649,896,375,158,49,11,8,13
39112,4496,3327,3634,1937,818,516,184,105,66,115
8563,6,4,2,14,20,14,13,8,3,7
37482,3,,3,4,3,1,2,2,,2
29738,8,,1,4,9,11,9,3,3,4
36996,30,12,41,70,112,79,38,14,13,11
42916,2174,2354,3609,2178,743,281,120,60,31,79
1903,26,23,57,166,142,96,30,11,8,4
43280,1,,,1,2,1,,,,
36990,4678,6981,10547,4847,1101,325,93,24,17,35
24465,8,,1,8,5,6,5,1,2,6
35079,6240,10929,21755,19087,7433,3304,1200,442,196,202
13423,8,,2,11,17,36,21,16,8,15
1249,178,328,792,1243,653,360,137,70,34,21
25963,15,3,6,23,38,48,15,14,7,11
22613,14,,4,18,16,17,9,4,5,5
43626,40,31,47,84,40,22,10,6,3,3
28041,22,11,15,58,128,219,99,65,46,34
31829,14,14,40,99,119,63,26,10,5,6
34092,4,2,1,1,1,2,2,2,3,3
47795,11,11,10,26,8,6,2,3,1,2
32831,9,2,4,28,36,74,45,18,12,27
440,12768,11963,12567,8674,3983,2085,1066,472,324,521
28887,4,,,1,2,8,2,,1,6
30152,3,,2,4,10,11,16,9,9,18
5933,16,14,38,70,68,40,13,7,5,7
2019,21,28,66,179,244,139,62,44,7,12
49515,204,242,556,775,408,230,67,30,15,20
38502,4,,1,2,7,7,17,12,8,14
1667,21,14,22,51,87,121,92,58,42,36
49598,2,,,2,1,2,,,1,2
16590,5,3,10,10,14,12,2,1,1,3
2716,75,70,101,125,80,53,25,16,10,14
6890,63,84,211,291,238,109,55,23,5,12
49614,4,2,7,19,19,10,7,2,,3
7333,59,54,103,233,176,96,28,12,11,8
30060,5,1,,1,4,7,1,,1,9
34651,3,1,4,6,10,37,10,3,7,9
38993,20128,31875,49658,28008,8306,2892,872,383,177,216
44543,7,1,3,3,9,3,,1,3,5
7156,12,11,34,103,143,141,77,35,24,15
23333,3559,4062,7308,13560,14192,10730,7211,3745,2346,1676
29746,6,,,7,4,5,1,2,1,6
42938,74207,39494,20503,7623,2484,1081,477,286,314,3723
37679,94,38,81,123,105,66,32,10,10,10
3653,884,1638,3656,5135,3154,1801,988,425,246,213
35156,9,3,8,12,28,49,39,32,20,20
2535,40,47,91,173,188,136,51,25,15,18
43203,1,,,,1,,,,,
21013,130,84,173,387,514,441,337,166,140,127
813,171072,152454,193375,140938,52693,21677,6697,2517,1343,2149
6844,6,4,8,49,83,133,114,81,59,55
4067,37,20,35,82,71,53,18,14,4,7
45782,162,114,273,518,344,160,56,22,12,13
2123,1077,1189,2100,2814,1752,902,389,161,77,77
40085,109,70,202,561,693,620,411,226,117,99
48553,1824,2072,4198,3637,1443,699,286,135,92,122
1508,76,122,289,556,418,315,206,106,73,61
42903,1,,2,3,8,15,4,4,9,3
33273,5,,4,18,15,37,15,14,12,22
50113,1,1,4,2,9,7,1,1,2,
5983,200,247,508,708,446,256,88,35,19,22
40553,2,1,1,1,3,5,3,,,4
36343,73,47,139,275,142,44,17,9,2,6
2874,22,13,39,78,128,139,75,47,16,29
36699,,,,,,,,,,
310,34,23,53,107,161,108,37,26,12,17
807,2031,2753,5284,6966,3363,1523,466,183,71,59
36704,8042,10080,19074,19085,8097,3378,1054,380,167,161
9100,31,22,52,112,132,106,33,16,7,13
12613,3,,1,7,7,10,4,1,1,4
12483,34,41,82,149,127,99,51,22,10,19
34423,5,,1,6,7,27,14,14,8,11
32630,4,,9,5,11,7,3,1,1,8
49915,70,55,96,152,85,49,16,4,11,6
40787,26958,38861,35031,15092,4205,1391,565,244,100,173
46142,,,,,,1,,,,
2935,49,45,100,186,231,172,76,33,25,20
2491,52,65,141,260,146,85,30,12,8,13
6856,14,5,20,110,135,197,80,57,42,30
16506,9,3,10,39,43,39,22,7,3,10
44193,143,106,226,384,359,235,108,74,37,40
37734,5,,,3,17,20,5,6,5,9
8972,21,19,46,108,136,119,49,25,16,21
42784,14,3,8,28,18,10,5,2,2,5
39597,45366,56484,100003,84336,37552,16961,9030,4068,2359,2289
17657,3,1,5,4,9,4,2,1,1,4
39034,2,,1,4,,5,2,1,1,5
34620,2736,2885,6082,10597,8617,5353,3298,1504,862,779
42296,,,1,4,5,5,2,3,2,2
18849,2103,2039,4144,4379,1682,696,183,74,34,29
35182,244,217,405,754,616,296,104,59,16,37
2027,24,32,86,192,170,114,48,23,21,10
10348,209,364,796,1245,839,461,188,75,50,41
36400,5,,1,7,13,20,10,9,3,10
37560,4,1,,3,4,6,2,1,1,7
44775,2,2,2,4,18,11,2,3,3,3
49040,157,203,453,480,135,115,19,8,5,9
3078,33,36,76,147,155,156,59,32,19,25
11915,16,8,21,67,100,200,186,219,278,438
4819,15,12,13,42,73,73,43,30,13,21
13325,254,206,424,775,700,416,194,99,99,70
8939,121,131,275,518,718,660,328,194,108,80
34688,4,,,3,5,10,4,1,3,6
1625,44,45,93,193,243,180,93,46,37,32
23639,6,4,3,17,28,30,16,8,8,10
33343,4,1,4,8,9,6,7,3,4,8
780,4621,6082,11128,8696,2717,940,209,69,26,42
42082,15,7,26,48,41,24,41,5,6,5
30760,4,,4,14,9,15,4,2,,5
27,6311,9995,18360,21242,10920,5695,2374,911,468,314
35029,274,207,393,702,553,341,124,69,45,37
4856,35,27,61,119,98,73,24,6,7,11
38813,9,,6,11,24,43,19,18,6,9
48050,,,,,,,,1,,
19287,91,50,79,185,292,358,152,74,61,48
36608,31,7,34,81,152,131,45,24,21,15
33692,46,10,19,41,46,63,52,52,38,54
2559,3773,3555,4125,2202,794,407,107,55,22,283
43208,1,,,3,4,11,2,1,1,1
39096,4,,,3,10,13,15,15,19,51
36596,29,5,18,61,128,168,48,28,23,20
51086,1,1,,1,,1,,,,
50043,1,,,4,10,10,3,1,,3
47960,,,,,1,1,,1,,1
49119,,,,,,,,,,
37908,18,8,20,47,79,99,42,25,13,11
37688,5,,1,1,9,14,5,3,6,9
37254,373,439,1236,2481,2349,1622,849,356,179,190
36181,14,5,13,30,48,76,46,28,19,20
39284,16,6,14,29,49,63,38,13,17,18
42042,,,1,3,5,10,6,12,3,9
46698,,,,,2,,,,,
7296,9,2,19,52,91,97,58,21,24,15
5399,39,15,36,74,99,93,51,31,19,28
4557,14,4,4,23,34,47,32,26,17,26
1673,57,36,95,160,156,95,27,27,11,13
22639,8,1,2,9,6,11,4,4,5,4
40496,32591,41535,85334,99166,45586,19937,8532,3868,1930,1312
9348,65,58,120,151,54,51,15,8,3,11
38860,84,57,147,315,443,379,244,135,80,91
169,3986,6907,13779,18101,10906,5892,3218,1667,1067,1058
35122,865,375,524,1160,1321,968,349,144,111,169
5303,9,1,12,13,30,45,38,14,2,4
16788,8,1,1,6,7,11,10,3,2,3
16824,3,,2,1,4,6,6,6,3,6
39663,2,2,3,8,8,11,6,5,2,2
3435,20,23,34,58,70,44,19,12,9,9
4250,10,8,24,51,110,172,101,72,62,49
39759,,,1,3,1,1,,,,2
23201,669,827,1833,3183,2063,1002,451,195,100,66
8532,2160,1917,3154,3475,1777,744,261,139,51,55
29935,26,13,31,34,21,14,5,5,3,5
14237,425,583,1671,3290,3133,2091,1022,477,300,165
36252,,,,,,,,,,
34289,181,126,372,840,1268,1185,724,402,245,148
3913,28,44,95,206,235,123,56,34,13,12
532,12369,12304,17843,16679,6806,2693,620,231,106,134
7745,171,255,675,913,403,183,46,20,10,7
31566,65,67,180,377,366,237,65,45,34,11
28439,126,92,128,221,368,401,163,95,89,90
9856,5,,5,13,7,11,5,3,3,6
5675,1448,2167,3993,4638,2738,1426,717,309,133,135
12015,621,1114,2753,3127,1182,433,97,38,28,17
23099,46,59,128,300,361,318,97,51,25,24
50434,23,13,40,53,75,48,15,14,5,5
41112,2,,,,2,2,2,2,,1
330,5250,9912,20985,24789,12328,5518,2107,840,438,364
19101,184,139,304,538,550,393,178,71,48,75
10161,26822,30905,43605,43595,22963,10753,4801,1856,934,834
38525,11,1,7,12,20,27,8,8,1,14
38521,13,2,6,18,49,63,23,24,9,15
39738,102,62,96,141,197,135,27,11,9,15
1601,569,1094,2243,2922,1748,912,491,211,106,86
49004,4,2,5,20,23,27,3,2,3,2
34542,25122,46693,83287,65228,25945,10251,5362,2199,1160,1032
38341,3,2,7,33,31,43,13,5,2,14
23865,8,,7,2,8,6,5,4,2,5
3569,34,28,61,125,134,130,86,43,25,43
40087,2,,1,1,1,4,2,1,,3
33077,6,,,5,4,5,4,,,1
29511,158,276,649,1333,1334,874,374,203,99,58
6918,404,581,1254,2615,2699,1911,1168,617,417,218
1293,1757,1979,3752,3903,1915,875,329,128,64,88
32254,5,,2,7,8,23,6,5,3,5
29497,8,,1,3,1,5,8,6,1,10
25805,1517,1892,4140,7465,6024,3394,1669,802,477,264
38895,190,229,604,900,429,168,58,15,11,14
40188,,,2,1,3,7,5,1,3,3
40376,1,2,2,7,13,16,6,6,1,8
9789,11,15,40,115,100,42,6,6,6,2
13785,326,293,582,985,789,464,158,82,47,58
42514,308,53,115,261,329,284,80,57,44,35
141,112,152,460,984,949,736,347,143,84,53
37187,6,2,2,11,5,4,1,3,,3
35006,758,548,887,1017,484,364,68,48,23,32
8792,464,199,504,1215,1378,1071,356,207,134,143
2467,77,62,143,228,208,155,42,25,13,18
2215,86,145,423,585,417,218,67,39,21,17
40352,25,17,26,54,84,66,20,5,10,9
39136,5,,1,1,3,1,,,1,6
18677,5402,8756,23928,40673,24472,12404,4943,2135,975,635
17655,79,119,280,488,377,177,68,40,19,11
31695,10,2,2,18,40,68,25,22,19,13
30647,12,2,2,17,20,40,17,11,8,14
13103,3,3,2,5,3,4,2,1,,1
25087,44,14,33,67,38,22,11,3,3,5
27789,26,15,50,120,158,130,49,25,16,14
40717,3,,1,1,5,2,1,1,1,
2004,637,881,1187,643,283,134,66,35,23,34
36281,6,,,3,13,37,32,25,13,22
4053,2908,3856,5444,3711,1326,537,175,65,35,52
43464,1,,,,,,,,,
36103,6,,2,9,11,32,11,10,9,10
43013,162,148,358,589,411,209,76,24,20,30
5935,16,9,20,32,53,35,6,6,2,10
43043,1,1,2,10,18,11,6,2,2,2
2054,10,8,9,45,78,108,83,70,34,21
32310,8,,1,6,6,9,8,8,6,13
13677,1494,1418,2050,2702,1978,1213,567,300,244,366
23311,3071,5768,13378,14195,6597,3273,1226,454,200,213
11531,1298,2713,5772,5265,1978,741,187,80,34,23
43242,1,,,2,4,2,1,,,
39179,7,3,1,19,39,43,17,9,6,13
9055,831,1433,3360,4463,2312,1113,331,122,47,53
29995,45,5,13,22,69,182,155,147,152,228
33149,95,18,37,76,98,62,30,12,8,13
26265,6,,2,12,9,3,2,1,,3
40691,44,18,40,56,69,50,17,9,5,8
38921,655,842,2012,3528,1502,517,128,48,24,18
39435,3,,,,3,1,1,1,1,3
3824,26,12,15,55,85,89,80,39,25,32
3786,32646,26178,16709,7575,3362,1524,1036,605,329,540
34777,1202,1532,4204,8684,5897,2153,509,176,82,57
36932,70,43,93,198,377,467,219,112,119,152
14267,428,518,1066,1324,596,284,87,33,16,27
50521,14,2,15,13,12,6,1,1,3,4
15117,6459,11075,26101,22439,6676,2247,603,174,72,89
28367,11,2,6,29,37,42,14,4,3,9
308,188,343,718,1029,696,384,167,77,35,26
10276,187,145,320,394,322,182,70,30,21,22
8369,312,350,766,918,398,216,36,20,7,14
1492,217,315,733,1049,603,374,161,59,24,25
37029,1074,1753,3729,2561,704,268,66,28,8,27
1013,960,1849,3472,3944,2205,1235,539,206,110,96
37147,10,2,5,19,22,49,38,42,28,35
4058,10,14,35,110,183,173,131,41,22,14
50709,,,,,,,,,,
36380,5,,1,1,2,5,4,2,1,4
39668,21,3,12,23,18,22,18,9,10,18
13595,473,448,732,1176,731,464,202,104,75,96
7436,35,25,77,169,163,74,24,8,7,10
263,65623,74032,57502,23023,5884,2112,621,254,169,745
17651,717,1217,2810,5038,4153,2736,1523,789,320,199
35085,5,,2,2,1,,,,,1
1972,306,415,869,1002,518,206,56,24,8,14
24629,1162,1838,5231,8208,5516,3122,1257,540,261,167
30582,4,3,2,4,5,6,3,1,5,3
50696,313,148,356,963,1495,860,224,84,38,96
9536,3,,2,16,15,12,9,6,2,7
2368,39,16,39,108,139,122,74,25,22,23
24429,381,418,803,927,487,322,85,48,30,29
509,887,1623,3520,5349,3687,2173,869,328,215,167
30015,55635,112886,172874,104026,33115,12442,3962,1294,594,570
36299,5,,4,1,3,16,5,7,5,10
31634,184,20,17,44,65,145,170,255,739,2438
11699,39,38,148,291,360,228,71,32,10,9
431,241287,212755,178036,81716,24498,8389,3016,990,483,811
708,293,282,554,552,259,115,39,14,6,13
8140,33,40,72,118,140,74,22,8,4,8
21775,39,22,39,167,217,184,54,58,25,16
30759,9,,3,6,2,,,,,1
4084,52,29,65,122,146,115,49,34,26,29
30427,13,2,4,17,26,32,42,28,30,32
43994,1,,,2,3,4,2,2,,1
28151,7,1,3,16,22,55,38,17,12,16
43276,1,,,,1,,,,,
10191,499,918,1877,2798,1795,927,474,172,124,102
37221,1281,1912,4292,6611,4098,2352,959,348,164,122
1668,2167,2591,4789,7839,5439,2927,996,414,233,126
38924,4730,3358,7793,14846,11232,6443,2755,1468,756,792
9989,201953,243675,226954,121977,46330,19752,8991,3772,1898,2342
33027,74,143,252,534,440,289,132,68,42,57
40794,1,1,2,9,21,12,6,3,3,5
29541,7,2,2,4,9,7,3,5,2,5
36371,1238,2364,3351,1369,303,104,41,53,7,29
50124,,1,3,6,10,2,1,,,
4127,172,131,214,351,324,207,102,61,26,44
40967,104,53,71,103,103,80,22,10,14,8
1466,54,51,163,223,187,111,49,20,15,16
40346,1,,1,9,9,30,30,2,4,4
48953,96,60,102,166,128,53,8,2,5,4
27375,4,,6,2,2,10,1,2,2,5
34850,2,,,1,5,2,1,,,3
13939,3944,5645,12432,17962,9328,4137,1501,667,368,266
406,257,375,954,1652,1338,741,389,161,87,86
43741,61,57,166,296,315,254,131,72,42,42
28485,5,,,1,8,4,,,1,4
9078,15,8,15,46,51,29,11,3,2,4
