character_id,people_id
14120,971
14120,971
139884,47093
122535,47093
9304,47093
20628,47093
106161,47093
126952,47093
126941,47093
24722,9621
24719,9621
4825,9621
3302,9621
17260,9621
42849,9621
5246,9621
195339,1613
187093,1613
171355,1613
167142,1613
2551,1613
4839,1613
154995,1613
162677,1613
159854,1613
159855,1613
119081,1613
156587,1613
4318,1613
170676,1613
89551,1613
3182,1613
141140,1613
2551,1613
4318,1613
2551,1613
2128,1613
4318,1613
2733,1613
4839,1613
2551,1613
4318,1613
92741,1613
2093,1613
4839,1613
36688,1613
31143,1613
30454,1613
8294,1613
62689,1613
41401,1613
2707,1613
246,1613
2093,1613
4318,1613
913,1613
144047,1613
3553,1613
19453,1613
2152,1613
246,1613
2152,1613
2106,1613
4318,1613
2111,1613
246,1613
2707,1613
2111,1613
2551,1613
9772,1613
135196,1613
2707,1613
2111,1613
2551,1613
4318,1613
2707,1613
2551,1613
2106,1613
2707,1613
2111,1613
2551,1613
136617,1613
40912,1613
2093,1613
2093,1613
4318,1613
2093,1613
2093,1613
2093,1613
2093,1613
2093,1613
913,1613
246,1613
2093,1613
2093,1613
123893,1613
2093,1613
2106,1613
4318,1613
143844,1613
2707,1613
2111,1613
2093,1613
6133,1613
2551,1613
246,1613
13099,1613
246,1613
246,1613
246,1613
66653,1613
95331,1613
39168,1613
17992,1613
20728,1613
2852,1613
15252,1613
23257,1613
5734,1613
22183,1613
67067,43589
140785,43589
134757,43589
67067,43589
119463,43589
109389,43589
116713,43589
105155,43589
105155,43589
43672,43589
67067,43589
51281,43589
14388,43589
66931,1073
109781,1073
109781,1073
109781,1073
66931,1073
66931,1073
25656,1073
116641,1073
76070,1073
7404,1073
7404,1073
76070,1073
15364,1073
101767,1073
166437,26809
43782,26809
17197,26809
2766,26809
49999,26809
124784,26809
2766,26809
17197,26809
20530,26809
11899,5110
11899,5110
168380,5110
7558,5110
157055,5110
149742,5110
148443,5110
11899,5110
144378,5110
93879,5110
144378,5110
93879,5110
149866,5110
149866,5110
11899,5110
93511,5110
93879,5110
61761,5110
36309,5110
5628,5110
60311,5110
60309,5110
60311,5110
60309,5110
39603,5110
34812,5110
13228,5110
8804,5110
12308,5110
7030,5110
201373,44050
40854,44050
17233,44050
17555,44050
6086,44050
29729,44050
195588,54114
157166,55446
9881,55446
599,55446
94141,55446
599,55446
599,55446
174030,47003
191807,47003
111737,47003
140137,47003
169955,47003
111737,47003
182392,47003
174809,47003
174583,47003
183278,47003
169389,47003
176164,47003
177695,47003
175741,47003
177735,47003
177476,47003
174326,47003
173702,47003
141222,47003
178459,47003
154222,47003
154216,47003
165159,47003
166779,47003
166017,47003
155928,47003
164584,47003
160350,47003
140285,47003
159757,47003
7139,47003
99441,47003
145507,47003
138744,47003
186152,41396
179996,41396
170190,41396
146615,41396
170190,41396
176801,41396
180638,41396
74167,41396
158197,41396
170093,41396
34353,41396
157300,41396
74167,41396
120103,41396
35019,41396
8890,41396
29850,41396
21783,41396
35202,41396
21783,41396
102723,41396
29850,41396
9507,41396
9507,41396
30891,41396
90939,41396
90937,41396
12146,15915
18549,1740
15753,1740
337,1740
71097,19393
2727,10126
26545,10126
2366,10126
2366,10126
2366,10126
2366,10126
2366,10126
2366,10126
2366,10126
2366,10126
31322,44129
123411,44129
20728,44129
1047,44129
127674,44129
146862,14177
49485,14177
9140,1528
9140,1528
28790,1528
40083,1528
40607,43071
111883,43071
21533,43071
9680,43071
82609,43071
40047,43071
52719,43071
35834,43071
20947,43071
41038,43071
28418,43071
138375,43071
20343,23351
3284,23351
1345,23351
775,23351
775,23351
2693,23351
18279,23351
40888,23351
17062,48322
37258,48322
28620,48322
41162,1866
13749,1866
37166,1866
37165,1866
13749,1866
11736,1866
75268,26753
204351,25607
179760,25607
131935,25607
163251,25607
13328,25607
179760,25607
184398,25607
160411,25607
20292,25607
163251,25607
178464,25607
179760,25607
170137,25607
179760,25607
160411,25607
131935,25607
163251,25607
179760,25607
204351,25607
203390,25607
166414,25607
164555,25607
158795,25607
173627,25607
152026,25607
151006,25607
37822,25607
148449,25607
145073,25607
130954,25607
130951,25607
1900,25607
55125,25607
56153,25607
1900,25607
56153,25607
55125,25607
1900,25607
154123,25607
30679,25607
6439,25607
37066,25607
1248,25607
20292,25607
164235,25607
10444,25607
52557,25607
4884,25607
104117,25607
150927,25607
100135,25607
161883,25607
183823,25607
166849,25607
58903,25607
143739,586
124199,586
134063,586
106925,586
53843,586
30290,586
53843,586
129732,586
68203,586
53843,586
75902,586
30290,586
75902,586
19621,586
13424,586
4881,586
7989,586
27340,586
244,586
244,586
140035,586
174609,49110
167048,49110
32919,14421
142960,55992
197770,55992
131934,55992
153846,55992
6707,55992
164195,55992
183322,55992
153846,55992
154960,55992
174928,55992
131934,55992
159916,55992
148729,55992
81711,55992
81711,55992
95965,55992
81711,55992
143845,55992
37492,55992
60311,55992
60311,55992
43149,55992
25590,55992
25590,55992
10236,55992
25590,55992
10236,55992
50523,55992
12745,55992
92649,55992
2863,55992
10449,55992
23017,55992
921,55992
11652,55992
25694,55992
148,55992
62943,17007
62943,17007
62943,17007
62943,17007
103847,17007
41939,17007
101443,17007
62943,17007
62943,17007
62943,17007
76346,15127
60009,15127
41161,15127
3593,15127
50529,15127
2381,15127
22893,15127
660,15127
5566,15127
6872,15127
127275,15127
1301,15127
108921,15127
130999,15127
5707,15127
34527,15127
22110,15127
88755,15127
2748,15127
7955,15127
4346,15127
8730,15127
8705,15127
130667,55566
2101,55566
2098,55566
2140,55566
2134,55566
13663,55566
2126,55566
102283,55566
2122,55566
9762,55566
59293,55566
2120,55566
2108,55566
7309,55566
3183,55566
2101,55566
34540,55566
11248,55566
111303,55566
111299,55566
7956,55566
51419,55566
51331,55566
36326,55566
2855,55566
25035,55566
123217,55566
104099,31295
143496,9791
114953,9791
22186,9791
29285,9791
180233,9791
22186,9791
22186,9791
115855,9791
55299,9791
128945,9791
127623,9791
104257,35185
104257,35185
104257,35185
33890,10612
34105,10612
164077,10612
182928,10612
182270,10612
63645,10612
38154,6734
137,6734
4178,6734
22412,10815
71459,10815
18497,10815
71459,10815
27337,10815
71459,10815
18497,10815
74541,10815
27337,10815
38815,10815
18497,10815
18497,10815
18497,10815
27788,10815
77167,10815
15815,10815
128524,10815
18497,10815
27337,10815
12849,10815
5216,10815
8359,10815
140738,10815
7819,10815
22412,10815
40436,10815
132905,38896
132914,38896
145512,42271
180773,10677
110585,10677
167586,10677
110585,10677
106975,10677
22880,10677
78265,10677
116621,10677
98401,10677
22880,10677
98401,10677
98401,10677
57621,10677
71537,10677
47751,10677
22880,10677
131474,10677
163229,10677
180324,10677
59099,10677
201786,34893
115225,34893
18283,818
5606,818
14766,818
79805,818
40485,818
5606,818
41012,818
66843,818
14736,818
90931,21647
5223,21647
15329,21647
15328,21647
15327,21647
15326,21647
723,21647
71725,21647
184154,26091
184154,26091
183326,26091
157521,26091
157521,26091
177677,26091
157521,26091
161759,26091
157521,26091
195923,26091
146971,26091
157521,26091
146322,26091
134591,26091
133249,26091
124947,26091
121417,26091
91971,26091
91971,26091
91971,26091
175893,14755
12462,14755
146360,14755
64769,14755
64769,14755
64769,14755
67067,14755
69441,14755
46305,14755
19706,14755
32391,14755
43281,14755
8309,14755
497,14755
35874,14755
42225,14755
8631,14755
40963,14755
41091,14755
11100,14755
37215,14755
38566,14755
36988,14755
15637,14755
32391,14755
33810,14755
236,14755
24512,14755
11100,14755
1245,14755
29541,14755
18547,14755
29563,14755
26533,14755
26530,14755
26190,14755
5804,14755
24977,14755
22811,14755
6307,14755
8748,14755
3934,14755
13286,14755
25590,14755
1245,14755
12800,14755
16273,14755
5804,14755
12307,14755
19863,14755
15754,14755
9439,14755
16765,14755
18328,14755
1245,14755
8102,14755
7655,14755
4163,14755
5804,14755
5955,14755
11100,14755
2567,14755
2563,14755
1245,14755
26433,14755
1863,14755
26759,14755
1913,14755
4708,14755
5057,14755
236,14755
1150,14755
255,14755
1245,14755
497,14755
14844,14755
1072,14755
836,14755
32052,14755
32051,14755
236,14755
17367,14755
17072,14755
15180,14755
3580,14755
1072,14755
16679,14755
4683,14755
392,14755
1245,14755
3233,14755
22118,14755
2763,14755
2606,14755
888,14755
3672,14755
244,14755
35243,14755
17386,14755
17384,14755
17383,14755
11885,14755
12874,14755
183,14755
13398,14755
40048,14755
2692,14755
20213,14755
5277,14755
41,14755
4683,14755
3532,14755
23507,14755
624,14755
90,14755
18243,14755
16,14755
17745,14755
15200,14755
9815,14755
15958,14755
4419,14755
22281,14755
6634,14755
3324,14755
7290,14755
4663,14755
47057,14755
10424,14755
13511,14755
3387,14755
3460,14755
34617,14755
16,14755
51793,14755
2897,14755
5751,14755
16,14755
14054,14755
8970,14755
478,14755
9963,14755
16183,14755
12040,14755
27744,14755
13169,14755
10757,14755
5724,14755
4407,14755
10283,14755
3822,14755
2560,14755
108,14755
16259,14755
8600,14755
1399,14755
15060,14755
2305,14755
11494,14755
44493,14755
44493,14755
668,14755
23068,14755
10013,14755
10013,14755
10096,14755
5295,14755
203985,62
324,62
381,62
381,62
2830,62
19128,62
175899,62
172618,62
19128,62
165844,62
797,62
29971,62
160295,62
29971,62
177514,62
123155,62
996,62
151247,62
150750,62
150474,62
150059,62
47241,62
47241,62
29971,62
29971,62
144964,62
47241,62
2830,62
66515,62
164724,62
381,62
67745,62
66515,62
324,62
324,62
139675,62
67745,62
21746,62
27774,62
114221,62
66515,62
88239,62
77071,62
77071,62
67875,62
27774,62
107091,62
107091,62
81159,62
46827,62
67875,62
27774,62
797,62
128864,62
65881,62
66337,62
324,62
114479,62
25127,62
98165,62
54469,62
324,62
1940,62
13884,62
324,62
996,62
324,62
324,62
43148,62
17082,62
43576,62
43276,62
51727,62
42365,62
73813,62
28728,62
45221,62
81435,62
106775,62
324,62
35003,62
27774,62
106775,62
41414,62
116745,62
324,62
324,62
37890,62
28728,62
106775,62
17082,62
13835,62
797,62
19815,62
324,62
27774,62
54063,62
17082,62
21969,62
13835,62
21090,62
48063,62
17054,62
1625,62
3594,62
18676,62
3594,62
24481,62
996,62
106441,62
324,62
381,62
13155,62
3594,62
797,62
12843,62
19396,62
106775,62
17518,62
797,62
381,62
106775,62
1940,62
72247,62
381,62
324,62
8120,62
2628,62
106775,62
18047,62
797,62
1625,62
1625,62
797,62
996,62
38428,62
996,62
3108,62
25127,62
797,62
4469,62
996,62
143472,62
1919,62
7688,62
11781,62
381,62
3078,62
3108,62
381,62
5079,62
324,62
15120,62
323,62
7696,62
7688,62
381,62
1940,62
21090,62
32311,62
1536,62
3078,62
2509,62
323,62
2621,62
5079,62
106775,62
324,62
324,62
142632,62
996,62
26584,62
3099,62
996,62
106775,62
20933,62
22664,62
2043,62
2226,62
6349,62
20933,62
4530,62
324,62
2226,62
324,62
106775,62
88313,62
15958,62
26136,62
89433,62
324,62
114799,62
46859,62
181162,62
181129,62
197218,62
197117,62
114179,62
197054,62
196860,62
38506,22041
200177,55048
194869,36811
151190,36811
178971,36811
159036,36811
97525,36811
97525,36811
97525,36811
139717,36811
97525,36811
130684,36811
7059,7877
7420,7877
6566,970
187381,5376
100165,5376
702,5376
63015,17039
106889,32941
106889,32941
35261,32941
33524,6194
46205,6194
11809,6194
3024,6194
53053,6194
9143,6194
2084,6194
3228,6194
4550,6194
15014,6194
34202,1555
7709,1555
6729,1555
10938,1555
33148,1555
134500,1555
109605,1555
17184,1555
9177,1555
121717,268
7879,268
16900,268
19318,268
55257,268
19318,268
43150,268
40726,268
40100,268
121717,268
4298,268
4298,268
23053,268
2766,268
31399,268
40413,268
78217,268
610,268
34921,268
22845,268
57289,268
4298,268
22952,268
18465,268
22948,268
22946,268
22938,268
1157,268
22906,268
22887,268
8611,268
136240,268
1602,268
4726,268
2766,268
610,268
78217,268
70933,268
112351,8012
112351,8012
142617,8012
22755,8012
27394,8012
15781,8012
18854,8012
87703,8012
22885,8012
136198,8012
123792,8012
142607,15143
5373,15143
53335,15143
183482,9870
183240,9870
19485,9870
166791,9870
8294,9870
60017,9870
78383,9870
85819,9870
149646,9870
133518,9870
85819,9870
126272,9870
44399,9870
133534,9870
3867,9870
125337,9870
17216,9870
85819,9870
126272,9870
112689,9870
112685,9870
110995,9870
103411,9870
112941,9870
3867,9870
2821,9870
112941,9870
112685,9870
110247,9870
2821,9870
63903,9870
40159,9870
125886,9870
60017,9870
28394,9870
28394,9870
2821,9870
35561,9870
45929,9870
35561,9870
40858,9870
23247,9870
245,9870
35561,9870
39946,9870
31413,9870
116633,9870
63903,9870
40159,9870
60017,9870
27678,9870
28385,9870
21609,9870
50991,9870
25151,9870
24007,9870
245,9870
3911,9870
23297,9870
32,9870
911,9870
245,9870
3911,9870
12910,9870
9930,9870
133416,9870
7674,9870
34255,9870
5661,9870
15571,9870
3911,9870
245,9870
466,9870
911,9870
3911,9870
245,9870
1085,9870
37453,9870
148838,1446
63371,1446
46961,1446
18200,1446
166848,1446
158276,1446
148244,1446
81459,1446
114705,1446
27989,1446
133109,1446
14481,1446
147044,1446
12072,1446
63717,1446
147008,1446
13318,1446
147008,1446
21740,1446
24361,1446
21740,1446
125675,1446
136068,1446
51271,1446
96117,1446
75732,1446
14481,1446
33083,1446
20019,1446
27346,1446
125607,1446
75732,1446
70001,1446
86773,1446
9092,1446
60677,1446
60011,1446
17982,1446
98829,1446
51851,1446
18200,1446
18724,1446
14481,1446
9092,1446
45743,1446
17982,1446
129629,1446
129624,1446
102479,1446
102185,1446
13475,1446
13318,1446
9092,1446
27747,1446
36109,1446
13475,1446
25099,1446
17982,1446
100869,1446
144399,1446
178245,1446
178775,1446
11754,1446
31100,1446
31100,1446
5669,1446
100139,29071
200889,46869
201764,46869
179283,46869
124732,46869
171109,46869
171108,46869
137999,46869
87511,23721
87511,23721
128614,2832
11362,1417
11600,1417
198674,42445
183307,42445
183307,42445
12550,42445
137495,42445
137495,42445
137495,42445
146142,42445
98111,28757
184672,28757
161450,28757
182998,28757
181897,28757
103689,28757
125813,28757
78659,28757
2829,7808
63585,17143
96557,17143
117691,17143
2065,55677
116323,55677
20357,55677
116323,55677
116323,55677
2065,55677
3479,55677
2065,55677
2065,55677
2065,55677
45119,55677
9215,55677
7699,55677
5210,55677
9215,55677
7699,55677
2065,55677
2065,55677
2065,55677
2065,55677
2065,55677
7699,55677
5210,55677
9215,55677
2065,55677
86767,55677
59699,55677
2065,55677
141295,55677
10284,55677
141295,55677
4007,55677
19908,55677
159361,55677
20357,55677
171930,55677
42360,55677
42360,55677
51425,55677
9069,55677
149957,41226
149957,41226
140280,41226
141780,41226
151865,47755
128598,47755
151865,47755
128598,47755
151865,47755
144404,47755
135679,47755
158981,375
67475,375
67475,375
140441,375
67475,375
164790,375
17389,375
67475,375
95617,375
67475,375
67475,375
6887,375
1219,375
2074,375
19600,375
6887,375
2074,375
19600,375
18319,375
18319,375
6887,375
139034,375
2074,375
6887,375
1219,375
24450,375
2074,375
2074,375
6887,375
1219,375
1219,375
7043,375
2074,375
6887,375
2074,375
54359,375
95777,375
7370,42918
7370,42918
7370,42918
7370,42918
21804,420
2066,420
2066,420
67289,420
99859,420
14238,420
14238,420
152166,420
13548,420
181156,420
160642,420
67289,420
96139,420
14238,420
309,420
2066,420
25495,420
96139,420
73659,420
58179,420
17945,420
146122,420
152166,420
17945,420
309,420
34405,420
21804,420
1406,420
2066,420
101045,420
1406,420
6381,420
6381,420
2066,420
16186,420
38772,420
99377,420
13548,420
181151,420
151385,420
41545,420
182266,420
2066,420
26655,420
38727,420
151824,420
26679,420
101789,420
8600,420
69189,420
149189,420
30094,420
78057,420
41982,420
6381,420
135256,420
10290,420
152166,420
101373,420
26287,420
39790,420
3350,420
131272,420
201348,420
2066,420
18299,420
131226,420
147769,420
16092,420
2066,420
2066,420
22404,420
15290,420
35910,420
166369,420
37522,420
125347,420
2066,420
2066,420
22260,420
178610,420
197290,420
197263,420
197217,420
114611,420
96139,420
113921,420
196803,420
2066,420
41778,420
2066,420
27967,420
135153,420
136504,420
118597,420
159361,420
179213,6557
140322,6557
143842,6557
30623,6557
30623,6557
30623,6557
614,6557
614,6557
59784,6557
30623,6557
3437,6557
4844,6557
7295,6557
54099,44152
147301,44152
124058,44152
127541,44152
54099,44152
54099,44152
9435,44152
87689,44152
54099,44152
2795,896
2795,896
2795,896
2795,896
2795,896
2795,896
2795,896
15809,896
2795,896
25688,896
2795,896
4246,1029
4246,1029
4246,1029
9734,1029
18958,1029
56081,7711
111167,7711
19260,7711
42838,7711
22066,7711
18108,7711
49757,7711
87969,44165
131704,44165
121057,44165
120715,44165
115887,44165
19136,43629
157759,43629
157759,43629
167173,43629
19136,43629
112895,43629
168677,43629
158794,43629
124731,43629
136729,43629
151985,43629
136729,43629
153410,43629
91977,43629
91977,43629
149836,43629
149836,43629
19075,43629
203820,15903
142760,15903
173724,15903
141399,15903
159639,15903
185924,15903
195958,15903
179554,15903
157938,15903
142760,15903
182198,15903
142760,15903
173724,15903
172367,15903
170078,15903
162331,15903
142760,15903
167113,15903
142760,15903
70883,15903
162331,15903
159639,15903
148843,15903
70883,15903
70883,15903
142760,15903
163874,15903
157608,15903
70883,15903
70883,15903
156857,15903
121463,15903
152279,15903
70883,15903
152117,15903
70883,15903
142760,15903
76364,15903
142760,15903
70883,15903
144094,15903
138462,15903
142760,15903
139260,15903
138462,15903
137789,15903
70883,15903
142760,15903
139260,15903
135460,15903
131630,15903
67455,15903
70883,15903
93383,15903
70883,15903
70883,15903
67455,15903
94781,15903
104939,15903
104799,15903
65297,15903
97181,15903
65297,15903
104939,15903
104799,15903
93383,15903
94781,15903
97181,15903
70883,15903
76046,15903
93383,15903
80827,15903
62401,15903
76046,15903
76046,15903
62401,15903
67455,15903
56827,15903
56827,15903
22812,11948
6727,43930
71513,43930
71513,43930
12074,43930
8151,43930
8149,43930
188625,1482
36954,1482
69135,1482
36954,1482
16283,1482
69135,1482
69135,1482
36954,1482
106631,1482
36954,1482
65525,1482
69135,1482
36954,1482
36954,1482
16283,1482
25967,1482
153791,1482
2060,1482
109215,1482
2765,1482
15987,1482
12871,1482
108149,1482
1407,1482
23778,1482
50941,1482
1407,1482
2765,1482
92749,1482
762,1482
38908,1482
518,1482
92749,1482
35381,1482
6377,1482
113461,1482
153252,1482
13050,1482
39153,1482
15370,1482
27560,1482
518,1482
15098,1482
518,1482
16189,1482
28147,1482
13918,1482
31808,1482
100049,1482
23068,1482
23068,1482
157533,16225
157533,16225
157634,16225
157533,16225
157634,16225
157533,16225
157533,16225
145461,16225
152240,16225
157533,16225
157533,16225
138144,16225
126903,16225
84411,16225
100233,16225
53431,16225
53431,16225
201372,42638
138638,42638
101293,42638
500,42638
138638,42638
172274,42638
7558,42638
170274,42638
500,42638
166199,42638
142073,42638
138638,42638
7558,42638
159793,42638
134797,42638
138638,42638
155607,42638
165686,42638
500,42638
147864,42638
138638,42638
146844,42638
7558,42638
137401,42638
138638,42638
7558,42638
500,42638
500,42638
116973,42638
72901,42638
7558,42638
72901,42638
60893,42638
7558,42638
33647,42638
5476,42638
122103,1764
186115,1764
184360,1764
169696,1764
164478,1764
198674,1764
194275,1764
199400,1764
110899,1764
137202,1764
198586,1764
186288,1764
179611,1764
12069,1764
200981,1764
197810,1764
186288,1764
189201,1764
122103,1764
66173,1764
122831,1764
179611,1764
35603,1764
186115,1764
179611,1764
182532,1764
67329,1764
164478,1764
152272,1764
159463,1764
165325,1764
184097,1764
177611,1764
182388,1764
183523,1764
187598,1764
67329,1764
122103,1764
122103,1764
152272,1764
116201,1764
184360,1764
156878,1764
154220,1764
171527,1764
166735,1764
171967,1764
171355,1764
166998,1764
9465,1764
29113,1764
164618,1764
110899,1764
152272,1764
110899,1764
122103,1764
137586,1764
152272,1764
2456,1764
7973,1764
110899,1764
110899,1764
155730,1764
137202,1764
174821,1764
152680,1764
151244,1764
35603,1764
110899,1764
139242,1764
110899,1764
93767,1764
122103,1764
122103,1764
145641,1764
67329,1764
139242,1764
122831,1764
139491,1764
137202,1764
136148,1764
138983,1764
122831,1764
140170,1764
67329,1764
137586,1764
9465,1764
122103,1764
122209,1764
83685,1764
48393,1764
110899,1764
136318,1764
67329,1764
127323,1764
67329,1764
147275,1764
88719,1764
122209,1764
67329,1764
52783,1764
99033,1764
48393,1764
104433,1764
122831,1764
67329,1764
120249,1764
123541,1764
99033,1764
35659,1764
118071,1764
99033,1764
48393,1764
95821,1764
124879,1764
106333,1764
106351,1764
20325,1764
8456,1764
43687,1764
67329,1764
105023,1764
29113,1764
105703,1764
12268,1764
86343,1764
113527,1764
48393,1764
95821,1764
43687,1764
116697,1764
35659,1764
104433,1764
35659,1764
62111,1764
86343,1764
91747,1764
73339,1764
149875,1764
164463,1764
70079,1764
43687,1764
43737,1764
64177,1764
64041,1764
69361,1764
56143,1764
62111,1764
24205,1764
52783,1764
48163,1764
35659,1764
48163,1764
24205,1764
23277,1764
41311,1764
40449,1764
43687,1764
101271,1764
35659,1764
7582,1764
9465,1764
29113,1764
21408,1764
8456,1764
68557,1764
39500,12040
15685,1426
143221,1426
58665,1426
47035,1426
15849,1426
2701,1426
15849,1426
8422,1426
7657,1426
24749,1426
49865,1426
8422,1426
8422,1426
13979,1426
29063,1426
8422,1426
15685,1426
51797,1426
49057,1426
172409,1426
27162,45112
4882,45112
56079,45112
2927,45112
2927,45112
128272,45112
75634,45112
52673,45112
21689,45112
6274,45112
52673,45112
35797,45112
2922,45112
4848,45112
31046,45112
26547,45112
15648,45112
14851,45112
123579,45112
12891,24511
171369,24511
167076,24511
166375,24511
155710,24511
85783,24511
116171,24511
71269,24511
85783,24511
138852,24511
120817,24511
140662,24511
71269,24511
79547,24511
85157,24511
120817,24511
115561,24511
85157,24511
116171,24511
85783,24511
125513,24511
115561,24511
134349,24511
97075,24511
87269,24511
65559,24511
65559,24511
87269,24511
106667,24511
71269,24511
104843,24511
99823,24511
101915,24511
97075,24511
79547,24511
85157,24511
91271,24511
64305,24511
77131,24511
66297,24511
60777,24511
77131,24511
17266,24511
28784,24511
94253,26703
197631,49492
186593,49492
187469,49492
173666,49492
174369,49492
173666,49492
172746,49492
173666,49492
41480,12190
124447,12240
163039,12240
173270,12240
155579,12240
125004,12240
62015,12240
61339,12240
170159,12240
118869,12240
170599,12240
139442,40940
154684,10186
30186,10186
94987,10186
181766,10186
99963,897
63383,897
8253,897
107561,897
6237,897
34166,897
34006,897
176402,897
131467,897
29984,897
112859,897
181513,897
180560,897
180173,897
151391,897
177501,21351
157300,21351
155678,21351
7967,21351
157695,21351
149279,21351
149932,21351
126340,21351
151893,21351
136805,21351
37450,21351
144377,21351
41198,21351
123779,21351
53371,21351
123525,21351
101459,21351
69361,21351
8630,21351
56557,21351
16412,21351
34173,21351
8302,21351
38906,21351
87353,34693
87353,34693
114401,34693
2781,56714
160475,21159
80193,21159
150476,1671
2654,1671
2654,1671
2654,1671
2654,1671
2654,1671
42945,1671
38947,1671
2654,1671
129288,1671
2654,1671
90823,1671
2654,1671
136618,1671
59099,1671
51301,9239
23555,9239
14744,9239
2183,9239
105187,9239
16295,9239
9959,9239
201346,34839
20880,34839
174537,34839
68585,34839
190301,34839
68585,34839
141894,34839
174537,34839
73979,34839
173541,34839
145521,34839
153566,34839
153566,34839
12659,34839
1694,34839
145521,34839
141776,34839
12659,34839
138985,34839
73979,34839
163376,34839
94689,34839
94689,34839
76840,34839
1694,34839
106653,34839
1694,34839
57043,34839
1694,34839
83959,34839
81023,34839
74469,34839
1694,34839
1694,34839
1694,34839
1694,34839
17298,34839
5857,34839
23368,34839
21269,34839
28139,34839
198182,40510
138424,40510
202839,14285
152861,14285
201785,14285
182655,14285
165554,14285
191681,14285
180117,14285
184178,14285
43906,14285
175269,14285
118777,14285
180605,14285
157000,14285
148316,14285
182655,14285
175634,14285
171615,14285
140925,14285
127235,14285
170248,14285
123915,14285
43906,14285
127235,14285
159794,14285
163964,14285
163546,14285
98477,14285
123915,14285
5060,14285
127961,14285
43906,14285
146966,14285
151004,14285
62607,14285
5060,14285
118777,14285
123767,14285
123767,14285
130922,14285
116119,14285
124494,14285
87693,14285
43906,14285
52151,14285
43906,14285
38395,14285
75568,14285
87693,14285
92745,14285
93419,14285
88267,14285
52151,14285
38395,14285
38395,14285
62607,14285
62607,14285
43906,14285
62607,14285
35783,14285
12300,14285
39802,14285
38395,14285
35783,14285
38185,14285
39802,14285
20750,14285
2878,14285
1816,45111
1816,45111
2808,45111
5180,45111
124433,13607
124433,13607
34561,13607
47551,13607
16678,13607
28794,13607
102583,30065
84527,6285
18433,6285
817,6285
3311,6285
101649,6285
35838,6285
23411,6285
1731,6285
137558,6285
137558,6285
113831,6285
166907,12730
166907,12730
169726,12730
76958,12730
155764,12730
44193,12730
132137,12730
147686,12730
42463,12730
47753,12730
71055,12730
179962,12730
151379,12730
181896,12730
180552,12730
107361,12730
130636,12730
131280,12730
155186,12730
141266,12730
117663,12730
59455,12730
141266,12730
141266,12730
129594,12730
141266,12730
141266,12730
5103,7840
14099,7840
1168,7840
11781,7840
2451,7840
777,7840
11781,7840
21953,7840
1168,7840
777,7840
5103,7840
777,7840
307,7840
7199,7840
9733,7840
1021,7840
3352,7840
18566,7840
15802,5897
1357,5897
1357,5897
1357,5897
1357,5897
1357,5897
1022,5897
14173,5897
2367,5897
2367,5897
2367,5897
2367,5897
2367,5897
2367,5897
2367,5897
2367,5897
10028,5897
10088,5897
8884,15741
142922,43778
173526,55630
15027,55630
7042,55630
22812,55630
23563,55630
4319,55630
39648,55630
7198,55630
92371,55630
37973,55630
19759,55630
3044,55630
61315,55630
3044,55630
10634,55630
41683,55630
181214,55630
15027,55630
153674,55630
5906,55630
195974,55630
10304,55630
101745,55630
121775,55630
24402,55630
32676,55630
31334,10104
56765,10104
124825,42900
124825,42900
124825,42900
10678,42900
37682,758
2530,758
184868,37162
161677,37162
156882,37162
150864,37162
128469,37162
140843,37162
125553,37162
127239,37162
84477,37162
75294,7021
44821,7021
103347,7021
94899,7021
20310,7021
13653,7021
13653,7021
3916,7021
13653,7021
10958,7021
93625,7021
32220,7021
8509,7021
70935,7021
125747,7021
143879,7021
24341,7021
47321,7021
163338,7021
163307,7021
162968,7021
24341,7021
144159,7021
7533,21213
2094,21213
2094,21213
2094,21213
131726,5279
58261,5279
132433,5279
42160,5279
61579,5279
60579,5279
141324,5279
141324,5279
141436,5279
141324,5279
141324,5279
39106,5279
141324,5279
192172,5279
78613,5279
39106,5279
13945,5279
141115,5279
51333,5279
51427,5279
30870,5279
25032,5279
153030,5279
12344,5279
13945,5279
113713,5279
3845,80
32195,80
203075,80
160799,80
186222,80
190824,80
186841,80
186793,80
183748,80
177908,80
183983,80
678,80
2733,80
32195,80
165082,80
167579,80
107663,80
157925,80
2897,80
167212,80
167200,80
95599,80
2897,80
149269,80
154696,80
6718,80
2897,80
3846,80
160799,80
79397,80
149739,80
127187,80
145404,80
154696,80
142334,80
32422,80
678,80
62153,80
131691,80
127100,80
32422,80
127187,80
111133,80
93219,80
125416,80
114987,80
107663,80
114987,80
111133,80
55005,80
113261,80
107663,80
113419,80
112253,80
111133,80
59233,80
126724,80
62153,80
95599,80
46991,80
95543,80
65611,80
46991,80
85389,80
62153,80
65627,80
60203,80
62153,80
60737,80
46991,80
16287,80
73419,80
3846,80
63705,80
70105,80
79397,80
62153,80
65627,80
83809,80
64119,80
94137,80
32195,80
25149,80
59233,80
55005,80
46991,80
60203,80
51651,80
38538,80
48873,80
50245,80
48043,80
48041,80
40821,80
32195,80
807,80
41968,80
32195,80
28635,80
37539,80
140291,80
140291,80
32195,80
3846,80
42818,80
16287,80
28635,80
45585,80
28316,80
36196,80
18162,80
3845,80
28381,80
30510,80
10508,80
16287,80
42056,80
10508,80
3845,80
15975,80
807,80
141166,80
22282,80
